,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130614,6.727,20130705,5.95,6.82,0.146218487394958,0
1,20140430,5.7773,20140704,5.78,28.38,3.910034602076124,1
2,20140718,5.6463,20140801,5.62,28.38,4.049822064056939,1
3,20150717,11.645,20151120,14.16,19.77,0.39618644067796605,0
4,20170120,11.477,20170210,11.38,12.27,0.0782073813708259,0
5,20170331,11.0357,20170414,11.1,11.24,0.012612612612612664,0
6,20171027,10.1367,20171208,8.72,10.47,0.2006880733944954,0
7,20171222,9.5267,20180214,6.84,8.88,0.29824561403508787,0
8,20190125,4.7307,20190510,5.6,5.98,0.067857142857143,0
9,20190614,5.3087,20190719,4.86,5.2,0.06995884773662549,0
