,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130930,7.8133,20131115,6.9396,11.6326,0.6762637616000922,1
1,20131220,7.4111,20141231,9.4194,23.29,1.472556638427076,1
2,20150116,9.6905,20150710,9.75,12.85,0.31794871794871793,0
3,20150807,11.8917,20150902,8.42,12.85,0.5261282660332541,1
4,20151211,10.7634,20160129,8.61,12.15,0.41114982578397224,0
5,20160408,9.2093,20160506,8.27,14.13,0.708585247883918,1
6,20160527,9.1303,20160909,9.95,14.47,0.4542713567839198,0
7,20170721,11.7087,20171027,11.2,11.53,0.029464285714285724,0
8,20190215,5.9497,20190510,6.6,8.83,0.33787878787878795,0
9,20190712,6.83,20190726,6.92,7.47,0.07947976878612714,0
10,20191011,7.148,20191206,6.48,7.26,0.12037037037037027,0
