,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130930,15.2014,20131101,14.402000000000001,17.6446,0.2251492848215525,0
1,20131108,15.0248,20140117,14.79,18.3267,0.23912778904665313,0
2,20140606,14.6095,20141010,17.1625,33.8224,0.9707152221412964,1
3,20151127,24.2513,20160122,22.6279,27.8195,0.22943357536492565,0
4,20160226,22.4888,20160311,22.5292,28.6117,0.26998295545336715,0
5,20160311,22.4819,20160812,24.9304,29.5157,0.18392404453999936,0
6,20170106,26.0821,20170120,26.1979,37.9822,0.44981849690242337,0
7,20170519,26.4023,20180112,37.696999999999996,42.0418,0.11525585590365299,0
8,20180302,37.8313,20180404,32.0876,36.3376,0.1324499183485209,0
9,20180914,32.8201,20181123,32.0998,39.0556,0.21669293889681543,0
10,20190215,31.2822,20190517,32.3142,40.4,0.2502243595694772,0
11,20190517,31.8829,20190531,31.9537,40.4,0.2643293264942713,0
12,20190930,35.5655,20191018,36.71,40.08,0.09180059929174604,0
