,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130517,3.3939,20130621,3.0038,4.1971,0.39726346627605025,0
1,20131108,2.8435,20140314,3.2784,5.2874,0.6127989263055149,1
2,20140314,3.1785,20140411,3.3631,5.2874,0.5721804287710742,1
3,20140627,3.4456,20141219,4.3297,12.7295,1.940042035244936,1
4,20150306,4.2396,20150710,5.8273,7.437,0.27623427659464933,0
5,20150717,6.2274,20150731,6.6271,7.0142,0.05841167328092217,0
6,20150807,6.4656,20150821,6.4844,8.3793,0.2922244155203258,0
7,20151113,6.6208,20160520,5.0174,9.6426,0.92183202455455,1
8,20160603,6.0508,20161216,7.5287,13.9367,0.8511429596079005,1
9,20170428,8.107999999999999,20170714,9.0691,12.0327,0.3267799450882667,0
10,20170728,8.7522,20171103,9.212,9.212,0.0,0
11,20181221,5.0613,20190201,4.9487,6.95,0.40440923878998536,0
12,20190222,4.8164,20190517,4.5203,6.95,0.5375085724398825,1
