,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130816,5.1531,20140314,7.7237,14.7767,0.9131633802452193,1
1,20140530,7.4999,20150109,13.3315,36.6885,1.7520159021865507,1
2,20150710,18.8176,20150814,21.8425,73.1394,2.348490328488039,1
3,20151009,21.3704,20160108,25.0049,25.357,0.014081240076944923,0
4,20160708,17.9237,20161118,21.9407,22.0782,0.0062668921228584,0
5,20170616,17.6738,20170804,16.965,20.3975,0.20232832301797826,0
6,20170922,17.0032,20171201,16.2647,16.4028,0.00849078064766014,0
7,20180511,14.7188,20180615,13.0601,13.1197,0.004563517890368347,0
8,20190222,9.0852,20190614,10.21,11.2,0.09696376101860904,0
9,20190927,10.16,20191129,8.59,10.79,0.2561117578579743,0
