,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131206,9.5077,20131220,9.6066,19.7969,1.0607603106197823,1
1,20131227,9.8016,20140411,12.5591,19.7969,0.5762992571123726,1
2,20140725,13.0501,20140822,13.4682,14.1225,0.04858110215173527,0
3,20140930,13.4522,20141114,12.4524,16.9939,0.36470881115287,0
4,20150313,11.4588,20151030,11.3349,11.8137,0.042241219596114786,0
5,20160914,7.7221,20170210,9.9474,10.2405,0.029464985825441905,0
6,20170407,9.2155,20170505,7.27,8.7572,0.2045667125171939,0
7,20180119,7.1067,20180223,6.0371,9.6733,0.6023090556724254,1
8,20180706,6.7442,20180720,6.946000000000001,9.6733,0.3926432479124674,0
9,20180720,6.7862,20180803,6.9165,9.6733,0.39858309838791284,0
10,20190329,7.2615,20190510,6.5535,6.8479,0.044922560463874335,0
