,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130823,5.3939,20140117,6.3967,10.4043,0.6265105444995074,1
1,20140321,6.7737,20140530,6.7971,20.493000000000002,2.01496226331818,1
2,20140613,7.0341,20150213,15.0789,26.1341,0.7331569278926181,1
3,20151211,13.5618,20160115,10.8536,11.5258,0.061933367730522604,0
4,20160914,10.0698,20160930,10.2706,16.4727,0.6038692968278386,1
5,20170203,10.565999999999999,20170526,12.8804,17.6389,0.3694372845563802,0
6,20170602,11.9026,20170616,12.0084,17.6389,0.46888011725125744,0
7,20170929,13.7692,20171020,14.0115,15.1475,0.0810762587874247,0
8,20190215,6.7679,20190517,7.6612,8.58,0.11992899284707358,0
9,20190614,7.361000000000001,20190628,7.62,8.58,0.12598425196850394,0
