,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130719,4.0666,20130809,4.216,7.8258,0.8562144212523719,1
1,20140404,5.7659,20140425,5.9513,13.0693,1.1960412010821166,1
2,20140620,6.1539,20141231,8.4634,67.7062,6.999881844176099,1
3,20150116,8.46,20150217,8.3002,67.7062,7.157176935495529,1
4,20150710,12.9956,20150724,17.9182,67.7062,2.7786273174760856,1
5,20151225,17.008,20160122,11.9481,13.4815,0.12833839689992554,0
6,20160914,11.4461,20160930,11.4308,13.9322,0.21882982818350424,0
7,20160930,11.4442,20161216,11.8593,12.1383,0.02352584047962358,0
8,20170929,9.7699,20171208,9.6374,12.2623,0.2723659908274016,0
9,20171229,9.6174,20180112,9.8469,12.2623,0.2452954737023835,0
10,20180209,9.7814,20180504,10.7645,12.2623,0.13914255190673044,0
11,20190222,8.543,20190510,7.9585,7.9585,0.0,0
