,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131206,7.1058,20131220,7.2625,19.6083,1.6999380378657487,1
1,20131220,7.1408,20140430,13.3188,20.2509,0.5204748175511309,1
2,20140516,10.9817,20140530,13.4193,20.2509,0.509087657329369,1
3,20141024,15.7985,20141107,15.8702,57.5289,2.6249637685725444,1
4,20150206,15.9293,20150710,19.1369,44.0385,1.3012347872434928,1
5,20150717,21.5421,20150731,22.6647,44.0385,0.9430435876053952,1
6,20150814,22.8277,20150911,14.6828,44.0385,1.9993257416841472,1
7,20150930,23.6058,20160122,26.8035,30.5481,0.13970563545805592,0
8,20161111,20.6331,20161223,18.1492,18.3367,0.01033103387477134,0
9,20170922,14.4575,20171201,13.5448,15.0102,0.10818912054810693,0
10,20171208,13.9356,20180105,13.5943,14.7824,0.08739692371067288,0
11,20180119,13.828,20180214,11.7626,14.7824,0.25672895448285243,0
12,20180404,13.6613,20180608,11.9804,12.3666,0.0322359854428901,0
13,20190215,8.9762,20190510,9.6166,13.34,0.3871846598589938,0
14,20190517,9.4811,20190726,10.15,12.18,0.19999999999999993,0
15,20190830,10.3709,20191101,9.93,12.18,0.22658610271903323,0
