,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131220,9.2499,20140103,9.5343,36.7991,2.859654091018743,1
1,20141114,17.6308,20141128,19.1009,59.2725,2.1031260307105946,1
2,20150703,27.1351,20150731,33.1207,35.0948,0.05960320886937776,0
3,20150807,28.4335,20150821,28.1157,35.0948,0.2482278584563073,0
4,20151023,30.1094,20160429,22.7717,27.7325,0.21784934809434528,0
5,20160617,24.3454,20160812,21.7741,27.6725,0.27089064530795753,0
6,20160930,23.878,20161223,22.8938,25.4331,0.11091649267487272,0
7,20161230,23.9025,20170113,24.2334,25.4331,0.04950605362846319,0
8,20170303,23.438000000000002,20170602,19.73,19.73,0.0,0
9,20180504,12.2237,20180629,9.9,11.09,0.12020202020202014,0
10,20190215,9.105,20190517,9.45,15.88,0.6804232804232806,1
