,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130823,5.5247,20131108,5.3179,11.0383,1.0756877714887456,1
1,20140124,5.4529,20140627,5.5487,11.8267,1.1314361922612504,1
2,20140718,6.0718,20141128,10.1513,23.6441,1.3291696629988277,1
3,20150717,13.1806,20150731,13.4207,16.0654,0.19706125611927844,0
4,20150807,13.4279,20150902,10.8451,14.7816,0.3629749840941991,0
5,20160902,12.4392,20161202,12.9339,23.4964,0.8166523631696551,1
6,20161230,12.2814,20170317,14.7025,23.4964,0.5981227682366944,1
7,20170922,16.0539,20171013,16.2448,16.8977,0.040191322761745224,0
8,20190222,7.4354,20190510,8.3525,9.78,0.1709069140975756,0
9,20190524,7.7258,20190606,8.0642,9.78,0.2127675404875871,0
10,20190614,7.8047,20190628,8.0244,10.42,0.298539454663277,0
11,20190816,8.144,20191011,7.7,10.42,0.3532467532467532,0
