,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130712,2.5486,20131220,3.3889,5.507000000000001,0.6250110655374902,1
1,20140110,3.1426,20140124,3.2017,5.5563,0.7354218071649435,1
2,20150710,7.2254,20150724,7.8714,9.6052,0.22026577228955452,0
3,20150731,7.5614,20150814,8.9403,9.6052,0.07437110611500725,0
4,20160115,7.0232,20160506,7.9797,18.2161,1.2828051179868916,1
5,20160729,8.4545,20160819,9.0139,26.6852,1.9604499717103583,1
6,20170203,10.0503,20170602,16.1058,16.8406,0.04562331582411305,0
7,20170630,13.8638,20170714,13.9015,16.4732,0.18499442506204353,0
8,20170825,14.6321,20171117,11.8858,12.69,0.06766056975550655,0
9,20190222,5.6853,20190510,5.8,5.99,0.03275862068965524,0
