,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20140117,11.1562,20140130,11.3791,12.8052,0.1253262560307933,0
1,20140207,11.4218,20140404,10.7143,11.5475,0.07776522964636044,0
2,20140905,9.9783,20141128,10.3393,69.0077,5.674310639985299,1
3,20150710,15.7408,20150724,16.023,19.2465,0.20117955439056365,0
4,20150731,15.9683,20150814,17.3465,19.2465,0.10953218228461085,0
5,20151211,16.4932,20160115,13.3289,13.6976,0.027661697514423447,0
6,20160812,12.0946,20161111,12.7311,15.2773,0.19999842904383758,0
7,20161230,12.2434,20170126,11.9175,17.230999999999998,0.44585693308160246,0
8,20170331,12.3466,20170804,13.8838,18.4146,0.3263371699390656,0
9,20171208,15.0045,20171222,15.4264,17.230999999999998,0.11698127884665242,0
10,20190118,10.475999999999999,20190510,11.2452,13.1983,0.17368299363283882,0
11,20190719,11.6721,20190823,10.9,11.79,0.08165137614678887,0
