,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130830,4.1602,20130927,4.0447,5.0272,0.24291047543699162,0
1,20130930,4.1496,20131115,3.7953,5.2129,0.3735146101757437,0
2,20140110,3.9674,20140321,4.1145,5.7477,0.39693765949690135,0
3,20150206,5.2511,20150902,8.51,14.89,0.7497062279670976,1
4,20151009,7.6408,20151023,7.8,14.89,0.9089743589743591,1
5,20160129,9.6106,20160603,10.74,13.39,0.24674115456238363,0
6,20160812,9.8263,20161111,11.3,12.37,0.09469026548672553,0
7,20170630,7.492000000000001,20170922,7.05,7.1,0.007092198581560258,0
8,20180511,5.7577,20180615,4.9,6.25,0.27551020408163257,0
9,20181214,4.0893,20190517,4.8,5.7,0.18750000000000008,0
10,20190524,4.7797,20190606,4.85,5.87,0.21030927835051558,0
11,20190712,5.0237,20190823,4.54,7.0,0.5418502202643172,1
12,20190912,5.113,20191101,4.65,7.0,0.5053763440860214,1
