,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130517,2.8862,20130719,2.752,4.4126,0.6034156976744188,1
1,20130719,2.8727,20131108,2.9219999999999997,4.4719999999999995,0.5304585900068446,1
2,20131122,2.9905,20131206,2.9694,4.4719999999999995,0.5060281538357917,1
3,20131227,3.008,20140404,3.4676,5.8603,0.6900161494982119,1
4,20140509,3.3921,20140523,3.4321,6.4824,0.8887561551236852,1
5,20140620,3.5101,20141231,5.0639,17.9297,2.5406899820296607,1
6,20141231,4.9094,20150116,5.2699,17.9297,2.40228467333346,1
7,20151211,11.2559,20160122,8.738999999999999,27.2883,2.1225883968417443,1
8,20160325,10.1254,20160520,9.346,27.2883,1.9197838647549754,1
9,20160603,10.1331,20160812,10.1164,10.5437,0.042238345656557555,0
10,20160902,10.1005,20160914,10.1064,10.1859,0.007866302540964088,0
11,20170324,9.2922,20170428,8.586,10.7867,0.2563126019100861,0
12,20170630,8.8357,20171208,9.3126,9.4222,0.01176900113824285,0
13,20190301,5.218999999999999,20190517,5.11,6.28,0.22896281800391385,0
14,20190830,5.167999999999999,20191101,4.45,4.75,0.06741573033707861,0
