,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20130517,2.281,20130621,2.0499,2.4143,0.17776476901312252,0
1,20130930,2.0802,20131115,1.8142,2.1192,0.1681181788115975,0
2,20140404,1.9233,20140509,1.8319999999999999,3.073,0.677401746724891,1
3,20140530,1.8571,20141107,2.3197,7.3111,2.1517437599689613,1
4,20150206,2.3879,20150217,2.4284,7.3111,2.0106654587382637,1
5,20160527,4.541,20160812,4.257,4.4443,0.043998120742306905,0
6,20170210,4.0695,20170526,3.7052,6.0702,0.6382921299794883,1
7,20170630,3.8888,20171027,4.73,4.868,0.02917547568710357,0
8,20190215,2.2002,20190510,2.1197,2.75,0.2973533990659056,0
9,20190614,2.2474,20190802,2.01,2.04,0.014925373134328483,0
