,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131220,4.9845,20140130,4.6464,5.7489,0.23728047520661158,0
1,20140328,4.8977,20140509,4.6267,7.7078,0.6659390062031254,1
2,20140620,4.7783,20141231,6.1919,12.7972,1.0667646441318495,1
3,20150217,6.1108,20150724,8.8399,10.9564,0.2394257853595629,0
4,20151211,8.2194,20160122,6.6939,7.7078,0.1514662603265659,0
5,20160318,7.0473,20160506,6.5856,6.8841,0.04532616618075798,0
6,20160812,6.5194,20160923,6.2322,7.5063,0.2044382401078272,0
7,20160930,6.4249,20161216,6.3902,7.5063,0.17465807016994778,0
8,20170407,6.303,20170505,5.9853,6.4989,0.08581023507593609,0
9,20170526,6.2266,20170714,5.9063,6.2223,0.05350219257403109,0
10,20180525,4.7559,20180629,4.1322,5.8961,0.42686704418953575,0
11,20180706,4.6171,20180914,4.4198,5.7293,0.29628037467758717,0
12,20190222,4.3329,20190510,4.6172,10.38,1.2481157411418176,1
13,20190628,4.4568,20190816,4.0,10.73,1.6825,1
14,20190816,4.4851,20191101,6.81,10.73,0.5756240822320119,1
