,signal_date,ma30_price,buy_date,buy_price,highest_price,increase_rate,satisfied?
0,20131101,11.5563,20131115,11.82,15.31,0.29526226734348565,0
1,20140117,11.763,20141219,19.3,48.06,1.4901554404145079,1
2,20150217,18.038,20150717,29.3,52.83,0.8030716723549487,1
3,20150902,29.2217,20150918,29.98,52.83,0.7621747831887924,1
4,20151009,30.558000000000003,20160122,29.0,48.49,0.6720689655172415,1
5,20170120,38.509,20170203,38.01,41.0,0.07866350960273617,0
6,20170217,38.2757,20170303,39.16,41.0,0.04698672114402461,0
7,20180518,22.555999999999997,20180622,19.68,20.7,0.051829268292682903,0
8,20190222,17.1003,20190719,20.51,49.0,1.3890784982935152,1
9,20190912,20.4077,20191011,18.7,49.0,1.6203208556149733,1
