,trade_date,buy_price,highest_price,increase_rate
0,20150217,6.45,13.8,1.1395348837209303
1,20160122,4.82,7.79,0.6161825726141078
2,20160520,5.49,8.26,0.5045537340619307
3,20190201,3.51,5.6,0.5954415954415955
4,20190531,3.46,5.6,0.6184971098265896
