,trade_date,buy_price,highest_price,increase_rate
0,20130712,3.0384,4.8832,0.607161664033702
1,20140404,3.7882,7.744,1.0442426482234306
2,20141212,6.2149,24.1396,2.884149382934561
3,20180907,6.4265,11.5698,0.8003267719598539
4,20190517,9.1524,17.6,0.9229928761854815
