,trade_date,buy_price,highest_price,increase_rate
0,20131108,5.3179,11.0383,1.0756877714887456
1,20140627,5.5487,11.8267,1.1314361922612504
2,20141128,10.1513,23.6441,1.3291696629988277
3,20161202,12.9339,23.4964,0.8166523631696551
4,20170317,14.7025,23.4964,0.5981227682366944
