,trade_date,buy_price,highest_price,increase_rate
0,20130628,6.91,13.88,1.0086830680173662
1,20140110,5.48,14.15,1.5821167883211678
2,20140905,11.3,23.2,1.0530973451327432
3,20151211,15.34,38.84,1.5319426336375492
