,trade_date,buy_price,highest_price,increase_rate
0,20140509,4.45,8.99,1.0202247191011236
1,20150109,7.13,20.81,1.9186535764375876
2,20150731,10.83,18.09,0.670360110803324
3,20150911,7.46,18.09,1.4249329758713136
4,20160122,10.44,22.22,1.128352490421456
5,20160812,10.6,22.22,1.0962264150943395
6,20191011,3.7,6.53,0.7648648648648648
