,trade_date,buy_price,highest_price,increase_rate
0,20140411,3.8085,7.1827,0.8859656032558749
1,20141219,5.2565,14.7674,1.8093598401978501
2,20160624,14.0895,24.825,0.7619503885872458
3,20190628,10.59,16.78,0.5845136921624176
4,20191213,9.87,17.81,0.8044579533941236
