,trade_date,buy_price,highest_price,increase_rate
0,20170421,24.7833,47.0072,0.8967288456339549
1,20190510,10.4156,16.69,0.6024040861784249
2,20190726,9.78,17.5,0.7893660531697343
3,20191115,9.43,17.5,0.8557794273594911
