,trade_date,buy_price,highest_price,increase_rate
0,20131108,10.8899,23.4651,1.15475807858658
1,20140530,15.7399,33.184,1.1082726065603974
2,20160122,15.2033,23.416,0.5401919320147599
3,20190517,22.4084,37.09,0.655182877849378
4,20190628,21.8114,41.38,0.8971730379526305
