,trade_date,buy_price,highest_price,increase_rate
0,20150710,4.3779,7.3649,0.6822905959478286
1,20150731,4.7726,7.7658,0.6271633910237606
2,20150814,5.0395,9.3734,0.8599861097331084
3,20160122,5.2264,9.3734,0.7934716056941681
4,20160608,6.8121,13.5106,0.9833237914886745
5,20160923,6.5503,60.1735,8.186373143214814
6,20170126,9.2771,60.1735,5.486240312166517
