,trade_date,buy_price,highest_price,increase_rate
0,20131108,1.0204,2.7319999999999998,1.6773814190513523
1,20140117,0.9605,3.9826,3.146382092660073
2,20140314,0.9845,5.1754,4.256881665820213
3,20150213,4.3866,7.6477,0.7434231523275432
