,trade_date,buy_price,highest_price,increase_rate
0,20160122,6.0325,11.232000000000001,0.8619146290924163
1,20160226,7.386,11.232000000000001,0.5207148659626322
2,20160603,8.9804,14.048,0.5642955770344307
3,20160812,8.6132,14.048,0.6309849997677981
4,20190719,6.3924,11.21,0.7536449533821413
5,20190830,6.5872,11.21,0.7017852805440856
