,trade_date,buy_price,highest_price,increase_rate
0,20140404,3.9234,6.3926,0.6293520925727685
1,20141128,5.846,13.7416,1.3505986999657886
2,20150724,8.042,16.7867,1.087378761502114
3,20150814,7.7394,16.7867,1.168992428353619
4,20160318,10.0525,15.3813,0.5300969907983089
