,trade_date,buy_price,highest_price,increase_rate
0,20140404,7.83,15.7,1.0051085568326947
1,20141121,11.85,24.47,1.0649789029535865
2,20150710,13.0,19.69,0.5146153846153847
3,20150902,11.25,19.69,0.7502222222222223
