,trade_date,buy_price,highest_price,increase_rate
0,20130719,1.8912,9.2359,3.883618866328258
1,20150807,16.6002,28.4943,0.7165034156214983
2,20190104,9.43,17.0563,0.808727465535525
3,20190510,12.9981,26.9,1.0695332394734614
4,20190606,12.3217,31.36,1.54510335424495
5,20190621,12.2727,39.7,2.234822003308156
